"code","quest","markerKey","index","objective","type","optional","stringName","english","czech","displayNodes","paths"
"M34","kralovskeStribro","kralovskestribro","5","promluv_si_s_kristianem_z_pisku","Progress","False","kralovske_najdi_kristiana_Z4gY","Talk to Christian of Pisek.","Promluv si s Kristiánem z Písku.","1","main_hibernable.seznameni_s_kristianem.objectiveVisual3"
"M34","kralovskeStribro","kralovskestribro","6","promluv_si_s_kristianem_v_ustrani","talkToNPCelsewhere","False","kralovske_p2_promluv_si_s_G97W","Talk to Christian in private.","Promluv si s Kristiánem v ústraní.","1","main_hibernable.doly.objectiveVisual23"
"M34","kralovskeStribro","kralovskestribro","7","najdi_vstup_do_dolu","Progress","False","kralovske_najdi_vstup_do__vEQj","Enter the mine.","Vstup do dolů.","1","main_hibernable.doly.hornici__smeny.objectiveVisual8"
"M34","kralovskeStribro","kralovskestribro","8","zjisti_tezbu_frantovic_synku","minersShift1","False","kralovske_ziskej_info_od__o9rZ","Find out the amount mined by Frank's sonnies.","Zjisti těžbu Frantovic synků.","1","main_hibernable.doly.hornici__smeny.prvni_smena_horniku.objectiveVisual1"
"M34","kralovskeStribro","kralovskestribro","9","zjisti_tezbu_pavlovic_synku","minersShift2","False","kralovske_ziskej_info_od__6oK3","Find out the amount mined by Paul's sonnies.","Zjisti těžbu Pavlovic synků.","1","main_hibernable.doly.hornici__smeny.druha_smena_horniku_1.objectiveVisual20"
"M34","kralovskeStribro","kralovskestribro","10","zjisti_tezbu_samkovic_synku","minersShift3","False","kralovske_ziskej_info_od__2uEF","Find out the amount mined by Samko's sonnies.","Zjisti těžbu Samkovic synků.","1","main_hibernable.doly.hornici__smeny.treti_smena_horniku_2.objectiveVisual20"
"M34","kralovskeStribro","kralovskestribro","11","rekni_kristianovi_co_jsi_zjistil_od_haviru","Progress","False","kralovske_vrat_se_za_kris_EEMu","Tell Christian what you learned from the miners.","Řekni Kristiánovi, co jsi zjistil od havířů.","1","main_hibernable.doly.objectiveVisual19"
"M34","kralovskeStribro","kralovskestribro","12","donut_masla_spolupracovat","ProgressFailable","False","kralovske_promluv_si_s_ma_Vi2p","Get Fett to co-operate.","Donuť Másla spolupracovat.","1","main_hibernable.doly.objectiveVisual5"
"M34","kralovskeStribro","kralovskestribro","13","donut_hermana_spolupracovat","ProgressFailable","False","kralovske_promluv_s_rudok_BArw","Get Hermann to co-operate.","Donuť Heřmana spolupracovat.","1","main_hibernable.doly.objectiveVisual52"
"M34","kralovskeStribro","kralovskestribro","14","prober_s_kristianem_co_jste_zjistili_v_dolech","Progress","False","kralovske_p2_vrat_se_za_k_II3V","Tell Christian what you found in the mines.","Prober s Kristiánem, co jste zjistili v dolech.","1","main_hibernable.doly.objectiveVisual60"
"M34","kralovskeStribro","kralovskestribro","15","promluv_si_s_buresem","ProgressFailableAbortable","True","kralovske_p2_promluv_si_s_0LBz","Talk to Buresh.","Promluv si s Burešem.","1","main_hibernable.hute.objectiveVisual41"
"M34","kralovskeStribro","kralovskestribro","16","prozkoumej_hute","exploreSmelter","False","kralovske_p2_prozkoumej_h_jydC","Look around the smelter.","Prozkoumej hutě.","1","main_hibernable.hute.objectiveVisual40"
"M34","kralovskeStribro","kralovskestribro","17","najdi_vokraka","vokrakProgress","False","kralovske_p2_najdi_vokraka_Mdam","Find Volkmar.","Najdi Vokřáka.","1","main_hibernable.hute.vokrak.objectiveVisual71"
"M34","kralovskeStribro","kralovskestribro","18","prohledej_vokraka","Progress","False","kralovske_p2_prohledej_vo_rX1x","Search Volkmar.","Prohledej Vokřáka.","1","main_hibernable.hute.vokrak.objectiveVisual14"
"M34","kralovskeStribro","kralovskestribro","19","promluv_si_s_vokrakem","vokrakProgress","False","kralovske_p2_promluv_si_s_hPJ2","Talk to Volkmar.","Promluv si s Vokřákem.","1","main_hibernable.hute.vokrak.objectiveVisual13"
"M34","kralovskeStribro","kralovskestribro","20","vrat_se_za_kristianem","Progress","False","kralovske_p2_jdi_za_krist_kRvT","Go back to Christian.","Vrať se za Kristiánem.","1","main_hibernable.hute.objectiveVisual69"
"M34","kralovskeStribro","kralovskestribro","21","najdi_tajnou_mincovnu","Progress","False","kralovske_p2_najdi_tajnou_I6hJ","Find the secret mint.","Najdi tajnou mincovnu.","1","main_hibernable.tajna_mincovna.objectiveVisual20"
"M34","kralovskeStribro","kralovskestribro","22","vysvobod_veznene_pregere","ProgressFailable","True","kralovske_vysvobod_veznen_ou4o","Free the imprisoned coiners.","Vysvoboď vězněné pregéře.","1","main_hibernable.tajna_mincovna.razirna_a_pregeri.objectiveVisual3"
"M34","kralovskeStribro","kralovskestribro","23","uzavrete_s_kristianem_vysetrovani","Progress","False","kralovske_p2_vrat_se_za_k_nESB","Conclude your investigation with Christian.","Uzavřete s Kristiánem vyšetřování.","1","main_hibernable.zaver_u_kristiana.objectiveVisual3"
"M35","zachranaPtacka","zachranaptacka","0","ohlas_se_ruthardum","Progress","False","zachranap_promluv_s_rutha_nlxL","Report to the Ruthards.","Ohlas se u Ruthardů.","1","uvod_v_kutne_hore.uvodni_polylogova_smrst.objectiveVisual24"
"M35","zachranaPtacka","zachranaptacka","1","prednes_mincmistrovi_obvineni","VavakAccusation","False","zachranap_prednes_oldrich_hgJz","Accuse the Mint Master.","Přednes mincmistrovi obvinění.","1","uvod_v_kutne_hore.uvodni_polylogova_smrst.ruthardi_a_vavak_polylog.objectiveVisual15"
"M35","zachranaPtacka","zachranaptacka","2","poraz_mincmistra_a_jeho_muze","Progress","False","zachranap_poraz_oldricha__lZq2","Defeat the Mint Master and his men.","Poraž mincmistra a jeho muže.","1","uvod_v_kutne_hore.uvodni_polylogova_smrst.konfrontace_s_vavakem.bitka_s_vavakem.objectiveVisual21"
"M35","zachranaPtacka","zachranaptacka","3","promluv_si_s_rozou","Progress","False","zachranap_promluv_s_rozou_JEtP","Speak to Rosa.","Promluv si s Rózou.","1","uvod_v_kutne_hore.u_rozy.objectiveVisual8"
"M35","zachranaPtacka","zachranaptacka","4","promluv_si_s_hastalem","TalkWithHorseman","False","zachranap_promluv_s_hasta_Iyzc","Speak to Hashtal.","Promluv si s Haštalem.","1","cesta_na_malesov_a_hledani_chodby.u_konaka_hastala.objectiveVisual9"
"M35","zachranaPtacka","zachranaptacka","5","najdi_starou_kaplicku","FindFirstCross","False","zachranap_najdi_prvni_kriz_38mS","Find the old chapel.","Najdi starou kapličku.","1","cesta_na_malesov_a_hledani_chodby.hledani_tajny_chodbice.hledani_a_vykopavani_chodby.objectiveVisual20"
"M35","zachranaPtacka","zachranaptacka","6","najdi_vstup_do_tajne_chodby","LookingForPassage","False","zachranap_najdi_vstup_do__Q9L6","Find the entrance to the secret passage.","Najdi vstup do tajné chodby.","1","cesta_na_malesov_a_hledani_chodby.hledani_tajny_chodbice.hledani_a_vykopavani_chodby.objectiveVisual1"
"M35","zachranaPtacka","zachranaptacka","7","dostan_se_tajnou_chodbou_na_malesov","ThroughThePassage","False","zachranap_dostan_se_tajno_TM2y","Get to Maleshov through the secret passage.","Dostaň se tajnou chodbou na Malešov.","1","cesta_na_malesov_a_hledani_chodby.hledani_tajny_chodbice.cesta_chodbou.objectiveVisual32"
"M35","zachranaPtacka","zachranaptacka","8","najdi_jana_ptacka","FindCapon","False","zachranap_najdi_jana_ptac_ebOh","Find Hans Capon.","Najdi Jana Ptáčka.","1","vysvobozeni_ptacka.malesov.mission_possible_capon_liberation.objectiveVisual8"
"M35","zachranaPtacka","zachranaptacka","9","uprchni_s_janem_ptackem_z_malesova","GreatEscape","False","zachranap_uprchi_s_janem__G8tV","Flee from Maleshov with Hans Capon!","Uprchni s Janem Ptáčkem z Malešova!","1","vysvobozeni_ptacka.malesov.s_ptackem_a_brabantem_na_malesove.utek.objectiveVisual13"
"M35","zachranaPtacka","zachranaptacka","10","dostan_jana_ptacka_ke_konim","GetCaponToHorses","False","zachranap_dostan_jana_pta_ONjx","Get Hans Capon to the horses!","Dostaň Jana Ptáčka ke koním!","1","vysvobozeni_ptacka.malesov.s_ptackem_a_brabantem_na_malesove.ptacek_a_brabant_ke_konim.objectiveVisual36"
"M35","zachranaPtacka","zachranaptacka","11","obstarej_zbran_pro_jana_ptacka","ProgressAbortable","True","zachranap_obstarej_zbran__K9yV","Find a weapon for Hans Capon.","Obstarej zbraň pro Jana Ptáčka.","1","vysvobozeni_ptacka.malesov.hovory_s_pb.objectiveVisual19"
"M35","zachranaPtacka","zachranaptacka","12","obstarej_zbran_pro_vaquelina_brabanta","ProgressAbortable","True","zachranap_obstarej_zbran__X2tX","Find a weapon for Vauquelin Brabant.","Obstarej zbraň pro Vaquelina Brabanta.","1","vysvobozeni_ptacka.malesov.hovory_s_pb.objectiveVisual20"
"M35","zachranaPtacka","zachranaptacka","13","otevri_branu","GateOpening","False","zachranap_otevri_branu_obBM","Open the gate!","Otevři bránu!","1","vysvobozeni_ptacka.malesov.s_ptackem_a_brabantem_na_malesove.brana_a_jeji_otevreni.objectiveVisual13"
"M35","zachranaPtacka","zachranaptacka","14","doprovod_jana_ptacka_do_bezpeci","Progress","False","zachranap_doprovod_jana_p_cTez","Accompany Hans Capon to safety.","Doprovoď Jana Ptáčka do bezpečí.","1","vysvobozeni_ptacka.utek_z_malesova_na_ratbor.miliarda_dialogu_po_ceste.objectiveVisual31"
"M37a","setkaniVRatbori1","setkanivratbori1","0","getToTownHall_beforeTimeRunsOut","TimedProgressFailable","False","setkanivr_gettotownhall_b_6ozT","Infiltrate the City Council. ","Infiltruj se na městskou radu. ","1","h.casovy_limit.objectiveVisual5"
"M37a","setkaniVRatbori1","setkanivratbori1","1","blackmailVavak","ProgressAbortable","False","setkanivr_blackmailvavak_OXVk","Find out how to get to the City Council from Mint Master Vavak. ","Zjisti od mincmistra Vaváka, jak se dostat na městskou radu. ","1","h.vniknuti_na_kutnohorskou_radu.vavak.blackmailVavakOVN"
"M37a","setkaniVRatbori1","setkanivratbori1","2","getDocument","DocumentPhases_ver_01_03","False","setkanivr_getdocument_OCK6","Obtain the king's waiter's certificate. ","Opatři si osvědčení králova číšníka. ","1","h.vniknuti_na_kutnohorskou_radu.glejt.objectiveVisualgetDocument"
"M37a","setkaniVRatbori1","setkanivratbori1","3","getDisguise","DisguisePhases","False","setkanivr_getdisguise_jHx6","Obtain the king's waiter's clothes. ","Opatři si oděv králova číšníka. ","1","h.vniknuti_na_kutnohorskou_radu.objective__prevlek_.objectiveVisual2"
"M37a","setkaniVRatbori1","setkanivratbori1","4","nahlas_se_do_sluzby","ProgressAbortable","False","setkanivr_nahlas_se_do_sl_egrI","Report for duty.","Nahlaš se do služby.","1","h.vniknuti_na_kutnohorskou_radu.majordomus.objective.objectiveVisual6"
"M37a","setkaniVRatbori1","setkanivratbori1","5","obsluhuj_kutnohorske_radni","PourWineToChancellors","False","setkanivr_nalevej_vino_ra_GBUg","Serve the Kuttenberg councillors.","Obsluhuj kutnohorské radní.","1","h.kunohorsky_snem_1.paralel_feast_control.pour_objective.objectiveVisual2"
"M37a","setkaniVRatbori1","setkanivratbori1","6","dones_rychtari_plumelovi_zabavenou_dyku","feastMicroQuest","False","setkanivr_plc_hodor_plumm_s7Zp","Bring the confiscated goblet to Bailiff Plumel.","Dones rychtáři Plümelovi zabavený pohár.","1","h.kunohorsky_snem_1.paralel_feast_control.ukoly_od_konselu.ukol_rychtare_plummela.objectiveVisual7"
"M37a","setkaniVRatbori1","setkanivratbori1","7","najdi_a_prines_rukavice_franze_rosenthala","feastMicroQuest","False","setkanivr_plc_hodor_franz_LAQ0","Find and bring Franz Rosenthal's gloves.","Najdi a přines rukavice Franze Rosenthala.","1","h.kunohorsky_snem_1.paralel_feast_control.ukoly_od_konselu.ukol_franze_rosenthala.objectiveVisual7"
"M37a","setkaniVRatbori1","setkanivratbori1","8","seznam_se_s_brabantem","Progress","False","setkanivr_seznam_se_s_bra_xQm8","Meet Brabant.","Seznam se s Brabantem.","1","h.bohuta_na_ratbori_1.seznameni_se_s_hosty.objectiveVisual14"
"M37a","setkaniVRatbori1","setkanivratbori1","9","seznam_se_s_rabinem_a_jeho_doprovodem","Progress","False","setkanivr_seznam_se_se_sa_1cDD","Get to know the rabbi and his escort.","Seznam se s rabínem a jeho doprovodem.","1","h.bohuta_na_ratbori_1.seznameni_se_s_hosty.objectiveVisual15"
"M37a","setkaniVRatbori1","setkanivratbori1","10","promluv_si_s_lichtenstejnem","TalkedToLichtenstein","False","setkanivr_promluv_si_s_li_Gdhf","Talk to Liechtenstein.","Promluv si s Lichtenštejnem.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.objectiveVisual9"
"M37a","setkaniVRatbori1","setkanivratbori1","11","sezen_podporu_u_anny_z_valdstejna","AnnaObjectiveSupport","False","setkanivr_sezen_podporu_u_u4FB","Get support from Anna of Waldstein.","Sežeň podporu u Anny z Valdštejna.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.vdova_anna_z_valdstejna.objectiveVisual36"
"M37a","setkaniVRatbori1","setkanivratbori1","12","vymen_dokumenty_v_sedlovych_brasnach","Progress","False","setkanivr_vymen_balicky_v_ugky","Swap out the documents in the saddlebags.","Vyměň dokumenty v sedlových brašnách.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.vdova_anna_z_valdstejna.objectiveVisual4"
"M37a","setkaniVRatbori1","setkanivratbori1","13","dostan_se_k_alderovym_spisum","ProgressFailable","True","setkanivr_zjisti_od_stolb_nh2o","Get to Alder's documents.","Dostaň se k Alderovým spisům.","0",""
"M37a","setkaniVRatbori1","setkanivratbori1","14","sezen_podporu_u_hamana_aldera","AlderObjectiveSupport","False","setkanivr_sezen_podporu_u_DI3N","Get support from Haman Alder.","Sežeň podporu u Hamana Aldera.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.haman_adler_a_oderin.objectiveVisual3"
"M37a","setkaniVRatbori1","setkanivratbori1","15","utkej_se_s_krystofem_v_duelu","Progress","False","setkanivr_utkej_se_s_krys_el4U","Take on Christopher in a duel.","Utkej se s Kryštofem v duelu.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.haman_adler_a_oderin.duel_s_krystofem_oderinem.objective_for_krystofduel.objectiveVisual3"
"M37a","setkaniVRatbori1","setkanivratbori1","16","promluv_si_s_krystofem","DialogueAfterDuel","False","setkanivr_promluv_si_s_kr_lOmT","Talk to Christopher.","Promluv si s Kryštofem.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.haman_adler_a_oderin.seznameni_s_krystofem_1.objectiveVisual13"
"M37a","setkaniVRatbori1","setkanivratbori1","17","sezen_podporu_u_bocka_z_kunstatu","BocekObjectiveSupport","False","setkanivr_sezen_podporu_u_M5bV","Get support from Botschek of Kunstadt.","Sežeň podporu u Bočka z Kunštátu.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.bocek_z_kunstatu.objectiveVisual2"
"M37a","setkaniVRatbori1","setkanivratbori1","18","promluv_si_lichtenstejnem_o_sehnane_podpore","Progress","False","setkanivr_promluv_si_lich_J8ZV","Talk to Liechtenstein about the arranged support.","Promluv si Lichtenštejnem o sehnané podpoře.","1","h.bohuta_na_ratbori_1.shaneni_podpory_.kdyz_mam_vsechny.objectiveVisual5"
"M37a","setkaniVRatbori1","setkanivratbori1","19","obsluhuj_krale_zikmunda_lucemburskeho","Progress","False","setkanivr_obsluhuj_krale__AosP","Serve King Sigismund of Luxembourg. ","Obsluhuj krále Zikmunda Lucemburského. ","1","h.kunohorsky_snem_2_2.objective.objectiveVisual2"
"M37b","setkaniVRatbori2","setkanivratbori2","0","bav_se_na_hostine_obs","DobreSeBav","True","setkanivr_dobre_se_bav_eLkE","Celebrate with the guests.","Bav se s hosty.","1","hibernable.zacatek_na_party.objectiveVisual2"
"M37b","setkaniVRatbori2","setkanivratbori2","1","promluv_si_s_lichtenstejnem","ProgressAbortable","False","setkanivr_promluv_si_s_li_tQyr","Talk to Liechtenstein.","Promluv si s Lichtenštejnem.","1","hibernable.zacatek_na_party.objectiveVisual40"
"M37b","setkaniVRatbori2","setkanivratbori2","2","sezenk_vino_pro_lichtenstejna","ProgressUpdated","False","setkanivr_zajdi_do_sklepa_ulfW","Get a quality wine for Liechtenstein.","Sežeň kvalitní víno pro Lichtenštejna.","0",""
"M37b","setkaniVRatbori2","setkanivratbori2","3","dones_dzbanek_dobreho_vina_pro_damy","Progress","True","setkanivr_dones_dzbanek_d_suzF","Bring a jug of good wine for the ladies.","Dones džbánek dobrého vína pro dámy.","0",""
"M37b","setkaniVRatbori2","setkanivratbori2","4","zachran_bratra","ProgressFailable","True","setkanivr_zachran_bratra_aXNc","Protect your brother.","Chraň bratra.","1","hibernable.nocni_bitva.objectiveVisual2"
"M37b","setkaniVRatbori2","setkanivratbori2","5","bran_ratbor","ProgressFailable","False","setkanivr_pomoz_zizkovi_n_TCv5","Defend Raborsch!","Braň Ratboř!","1","hibernable.nocni_bitva.objectiveVisual4"
"M37b","setkaniVRatbori2","setkanivratbori2","6","jed_na_pomoc_pratelum","Progress","False","setkanivr_jed_na_pomoc_pr_xnqI","Go and help your friends!","Jeď na pomoc přátelům!","1","hibernable.bitva_za_jindru.objectiveVisual19"
"M37b","setkaniVRatbori2","setkanivratbori2","7","poraz_utocniky_","Progress","False","setkanivr_porazte_neprate_60Ed","Defeat the attackers! ","Poraž útočníky! ","1","hibernable.bitva_za_jindru.objectiveVisual4"
"M37b","setkaniVRatbori2","setkanivratbori2","8","zjisti_co_se_stalo","afterBattlePolylog_setkaniVRatbori2","False","setkanivr_zjisti_co_se_st_S9hP","Find out what happened.","Zjisti, co se stalo.","1","hibernable.dialogy_po_bitve.objectiveVisual15"
"M37b","setkaniVRatbori2","setkanivratbori2","9","zjisti_co_se_odehralo","afterBattlesDialogues_setkaniVRatbori2","False","setkanivr_zjisti_co_se_od_pbda","Tell Sam and Liechtenstein about the threat to the Jews in Kuttenberg.","Řekni Samovi a Lichtenštejnovi o hrozbě pro kutnohorské židy.","1","hibernable.dialogy_po_bitve.objectiveVisual2"
"M37b","setkaniVRatbori2","setkanivratbori2","10","sezen_dzbanek_vina","ProgressUpdated","False","setkanivr_sezen_dzbanek_v_BmRd","Find a jug of wine.","Sežeň džbánek vína.","1","hibernable.zacatek_na_party.bohuta_jde_pro_vino.objectiveVisual26"
"M38","sedmStatecnych2","sedmstatecnych2","0","vyptej_se_kubenky_na_zbytek_bandy","ProgressAbortable","False","sedmstate_vyptej_se_kuben_xun2","Ask Kubyenka about the rest of the band.","Vyptej se Kuběnky na zbytek bandy.","1","h.zadani_s_kubenkou.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","1","promluv_si_s_rychtarem_v_miskovic","ProgressFailableAbortable","False","sedmstate_promluv_si_s_ry_QmX6","Talk to the Miskowitz Bailiff.","Promluv si s Rychtářem v Miskovicích.","1","h.s_rychtarem_v_miskovicich.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","2","najdi_matouse","FindTheBandit","False","sedmstate_najdi_banditu_w2dC","Find Matthew.","Najdi Matouše.","1","h.bandita.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","3","promluv_si_s_matousem","SpeakWithBandit","False","sedmstate_promluv_si_s_ba_cMMS","Talk to Matthew.","Promluv si s Matoušem.","1","h.bandita.objectiveVisual5"
"M38","sedmStatecnych2","sedmstatecnych2","4","prohledej_misto_prepadeni","Progress","True","sedmstate_prohledej_misto_qVnW","Search the ambush site.","Prohledej místo přepadení.","0",""
"M38","sedmStatecnych2","sedmstatecnych2","5","nasleduj_stopy_lapku","Progress","True","sedmstate_nasleduj_stopy_48et","Follow the bandits' trail.","Následuj stopy lapků.","0",""
"M38","sedmStatecnych2","sedmstatecnych2","6","promluv_si_s_borutem","ProgressFailable","False","sedmstate_promluv_si_s_na_O9BI","Talk to Bohuta.","Promluv si s Bořutem.","1","h.napraveny_borut.objectiveVisual5"
"M38","sedmStatecnych2","sedmstatecnych2","7","pomodli_se_s_borutem","PrayWithBorut","True","sedmstate_pomodli_se_s_na_cJ5O","Say a prayer with Bohuta.","Pomodli se s Bořutem.","1","h.napraveny_borut.objectiveVisual6"
"M38","sedmStatecnych2","sedmstatecnych2","8","vyptej_se_na_ranka_v_hospode","AskAboutArcher","False","sedmstate_vyptej_se_na_ra_Pefn","Ask about Ranyek at the inn.","Vyptej se na Raňka v hospodě.","1","h.hospodsti_pritoky_a_bylany.objectiveVisual8"
"M38","sedmStatecnych2","sedmstatecnych2","9","promluv_si_s_kostkari","SpeakWithDicePlayers","False","sedmstate_promluv_si_s_ko_EjWz","Talk to the dice players.","Promluv si s kostkaři.","1","h.hovna.objectiveVisual37"
"M38","sedmStatecnych2","sedmstatecnych2","10","nasleduje_kostkare","FollowDicePlayers","False","sedmstate_nasleduje_kostk_lPSz","Follow the dice players.","Následuje kostkaře.","1","h.hovna.objectiveVisual39"
"M38","sedmStatecnych2","sedmstatecnych2","11","najdi_ranka_ve_stoce","LookingForTheArcher","True","sedmstate_najdi_lukostrel_oy3T","Find Ranyek in the sewage.","Najdi Raňka ve stoce.","1","h.hovna.ve_srackach.hledani_ve_stoce.objectiveVisual4"
"M38","sedmStatecnych2","sedmstatecnych2","12","vytahni_ranka_ze_stoky","PullOutRanek","True","sedmstate_vytahni_lukostr_j823","Pull Ranyek out of the sewage.","Vytáhni Raňka ze stoky.","1","h.hovna.ve_srackach.objectiveVisual1"
"M38","sedmStatecnych2","sedmstatecnych2","13","dones_luk_hracum_kostek","Bow","True","sedmstate_dones_luk_hracu_e2UC","Bring the bow to the dice players.","Dones luk hráčům kostek.","1","h.hovna.odezvdani_hracum_kostek.objectiveVisual4"
"M38","sedmStatecnych2","sedmstatecnych2","14","vrat_se_za_hostinskym_v_bylanech","ProgressAbortable","False","sedmstate_vrat_se_za_host_0zkU","Go back to the Bylany innkeeper.","Vrať se za hostinským v Bylanech.","1","h.hovna.objectiveVisual49"
"M38","sedmStatecnych2","sedmstatecnych2","15","podivej_se_po_rankovi_u_latrin","FindArcherAlone","False","sedmstate_podivej_se_po_r_4k8z","Look for Ranyek by the latrines.","Podívej se po Raňkovi u latrín.","1","h.hovna.objectiveVisual45"
"M38","sedmStatecnych2","sedmstatecnych2","16","najdi_ranka","Progress","False","sedmstate_najdi_ranka_LSza","Find Ranyek.","Najdi Raňka.","1","h.hovna.ve_srackach.hledani_ve_stoce.nahodny_nalez.objectiveVisual1"
"M38","sedmStatecnych2","sedmstatecnych2","17","vyptej_se_na_komara","AskAboutMosquitoInInn","False","sedmstate_vyptej_se_hospo_M3Ps","Ask about Adder at the inn.","Vyptej se na Komára v hospodě.","1","h.hospodsti_pritoky_a_bylany.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","18","promluv_si_s_reznikovou_zenou_v_pritocich","AskAboutMosquitoButchersWife","False","sedmstate_najdi_komara_AT8m","Talk to the butcher's wife in Pschitoky.","Promluv si s řezníkovou ženou v Přítocích.","1","h.komar.v_pritokach.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","19","zachran_komara","SaveTheMosquito","False","sedmstate_zachran_komara_iZZ3","Rescue Adder.","Zachraň Komára.","1","h.komar.na_paloucku.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","20","odrizni_komara_od_stromu","Progress","False","sedmstate_odrizni_komara__mcjr","Cut Adder from the tree.","Odřízni Komára od stromu.","1","h.komar.na_paloucku.objectiveVisual4"
"M38","sedmStatecnych2","sedmstatecnych2","21","rozvaz_komara","ProgressFailable","False","sedmstate_rozvaz_komara_vRFs","Untie Adder.","Rozvaž Komára.","1","h.komar.na_paloucku.objectiveVisual6"
"M38","sedmStatecnych2","sedmstatecnych2","22","promluv_si_s_komarem","ProgressFailable","False","sedmstate_promluv_si_s_ko_9n4q","Talk to Adder.","Promluv si s Komárem.","1","h.komar.na_paloucku.komar_po_osvobozeni.objectiveVisual35"
"M38","sedmStatecnych2","sedmstatecnych2","23","promluv_si_s_komarem_po_boji","ProgressFailable","True","sedmstate_promluv_si_s_ko_8Td5","Talk to Adder.","Promluv si s Komárem.","1","h.komar.na_paloucku.komar_po_osvobozeni.objectiveVisual37"
"M38","sedmStatecnych2","sedmstatecnych2","24","pomoz_komarovi","ProgressFailable","True","sedmstate_pomoz_komarovi_LMH5","Help Adder.","Pomoz Komárovi.","1","h.komar.na_paloucku.komar_po_osvobozeni.objectiveVisual36"
"M38","sedmStatecnych2","sedmstatecnych2","25","najdi_hanse","FindTheHans","False","sedmstate_najdi_hanse_t8kO","Find Janosh.","Najdi Hanse.","1","h.hans_z_uher.objectiveVisual1"
"M38","sedmStatecnych2","sedmstatecnych2","26","promluv_si_s_rychtarem_v_miskovicich","SpeakWithBailif","True","sedmstate_promluv_si_s_ry_b3tt","Talk to the Miskowitz Bailiff.","Promluv si s Rychtářem v Miskovicích.","1","h.hans_z_uher.objectiveVisual2"
"M38","sedmStatecnych2","sedmstatecnych2","27","promluv_si_s_rychtarem_v_miskovicich_znovu","SpeakWithBailif","True","sedmstate_promluv_si_s_ry_sGOX","Talk to the Miskowitz Bailiff again.","Promluv si znovu s Rychtářem v Miskovicích.","1","h.hans_z_uher.objectiveVisual4"
"M38","sedmStatecnych2","sedmstatecnych2","28","vysvobod_hanse_z_pranyre","FreeHans","False","sedmstate_vysvobod_hanse__hVid","Get Janosh out of the pillory.","Vysvoboď Hanse z pranýře.","1","h.hans_z_uher.objectiveVisual6"
"M38","sedmStatecnych2","sedmstatecnych2","29","vylec_lojzu","Healing","True","sedmstate_vylec_lojzu_tbRG","Heal Loyza.","Vyleč Lojzu.","1","h.hans_z_uher.leceni_zraneneho_vesnicana.objectiveVisual21"
"M38","sedmStatecnych2","sedmstatecnych2","30","promluv_si_s_certem","Progress","False","sedmstate_promluv_si_s_ce_AHVg","Talk to the Dry Devil.","Promluv si s Čertem.","1","h.s_certem.objectiveVisual3"
"M38","sedmStatecnych2","sedmstatecnych2","31","vrat_se_za_kubenkou","ProgressAbortable","False","sedmstate_vrat_se_za_kube_W2iC","Return to Kubyenka.","Vrať se za Kuběnkou","1","h.zadani_s_kubenkou.objectiveVisual19"
"M38","sedmStatecnych2","sedmstatecnych2","32","podivej_se_po_hansovi_v_miskovicich","ProgressUpdated","False","sedmstate_podivej_se_po_h_6gUa","See if Janosh is in Miskowitz.","Podívej se po Hansovi v Miskovicích","1","h.hans_z_uher.objectiveVisual74"
"M38","sedmStatecnych2","sedmstatecnych2","33","pohrbi_ranka","ProgressAbortable","True","sedmstate_pohrbi_ranka_gEwp","Bury Ranyek.","Pohřbi Raňka","1","h.hovna.pohrbivani_ranka.objectiveVisual5"
"M42","pogrom","pogrom","0","odjed_vozem_do_kutne_hory","Progress","False","pogrom_sedni_si_na_vuz_UXLu","Get on a wagon to Kuttenberg!","Odjeď vozem do Kutné Hory!","1","hibernace.cesta_z_ratbore.objectiveVisual2"
"M42","pogrom","pogrom","1","dostan_se_do_mesta","ToSecretTunnel","False","pogrom_nasleduj_lichta_ch_6o1Z","Get to the city.","Dostaň se do města.","1","hibernace.prunik_do_kutne_hory.prunik_do_mesta.cesta_tunelem_a_jeho_omezovani.objectiveVisual11"
"M42","pogrom","pogrom","2","prohledej_hospodu","Progress","False","pogrom_vycisti_hospodu_od_Ixn4","Search the inn.","Prohledej hospodu.","1","hibernace.prunik_do_kutne_hory.cisteni_salamouna.cisteni_hospody_a_rozestaveni_nepratel.objectiveVisual2"
"M42","pogrom","pogrom","3","pockej_na_samuela_pred_hospodou","Progress","False","pogrom_jdi_kliknout_na_dv_p76o","Wait for Samuel outside the inn.","Počkej na Samuela před hospodou.","1","hibernace.prunik_do_kutne_hory.cisteni_salamouna.trialog_v_hospode.objectiveVisual7"
